chr	start	end	strand	Name	fam	cat	tsd	ltr_context	terminal_branch_length	age	lineage	ltr_len	insert_len	superfam
Bd5	4835588	4836695	-	RLC_BdisC024_Bd5_4835588	RLC_BdisC024	single	0	three_prime_LTR	0.01478587	1.13737461538462	Angela	1355	5207	RLC
Bd5	4840178	4841532	-	RLC_BdisC024_Bd5_4840178	RLC_BdisC024	single	0	solo_LTR	0.01478587	1.13737461538462	Angela	1355	5207	RLC
Bd5	4858003	4859716	+	RLC_BdisC022_Bd5_4858003	RLC_BdisC022	single	1	solo_LTR	0.002160073	0.166159461538462	Angela	1712	5252	RLC
Bd5	4896754	4898439	+	RLC_BdisC022_Bd5_4896754	RLC_BdisC022	single	1	solo_LTR	0.005735201	0.441169307692308	Angela	1712	5252	RLC
Bd5	4899048	4900400	-	RLC_BdisC024_Bd5_4899048	RLC_BdisC024	single	1	solo_LTR	0.01127707	0.867466923076923	Angela	1355	5207	RLC
Bd5	4959269	4972420	+	RLG_BdisC180_Bd5_4959269	RLG_BdisC180	paired	1	solo_LTR-three_prime_LTR	0.03245022	2.49617076923077	Retand	907	11436	RLG
Bd5	5008728	5021930	+	RLG_BdisC012_Bd5_5008728	RLG_BdisC266	paired	1	five_prime_LTR-three_prime_LTR	0.02620977	2.01613615384615	Retand	851	11533	RLG
Bd5	5035572	5036513	-	RLG_BdisC011_Bd5_5035572	RLG_BdisC011	single	0	three_prime_LTR	0.0256522	1.97324615384615	Retand	972	12160	RLG
Bd5	5060441	5061318	-	RLG_BdisC014_Bd5_5060441	RLG_BdisC014	single	1	solo_LTR	0.05907939	4.54456846153846	Retand	838	11211	RLG
Bd5	5069469	5070642	-	RLC_BdisC026_Bd5_5069469	RLC_BdisC026	single	0	solo_LTR	0.06078788	4.67599076923077	SIRE	1345	6586	RLC
Bd5	5096715	5098063	+	RLC_BdisC024_Bd5_5096715	RLC_BdisC024	single	1	solo_LTR	0.002796417	0.215109	Angela	1355	5207	RLC
Bd5	5104955	5105797	-	RLG_BdisC012_Bd5_5104955	RLG_BdisC266	single	1	solo_LTR	0.04929497	3.79192076923077	Retand	851	11533	RLG
Bd5	5114808	5115652	-	RLG_BdisC012_Bd5_5114808	RLG_BdisC266	single	0	five_prime_LTR	0.04929497	3.79192076923077	Retand	851	11533	RLG
Bd5	5209024	5209846	+	RLG_BdisC012_Bd5_5209024	RLG_BdisC266	single	1	solo_LTR	0.05674587	4.36506692307692	Retand	851	11533	RLG
Bd5	5210905	5211719	+	RLG_BdisC009_Bd5_5210905	RLG_BdisC009	single	1	solo_LTR	0.04686035	3.60464230769231	Retand	821	11895	RLG
Bd5	5234498	5235531	+	RLG_BdisC152_B_Bd5_5234498	RLG_BdisC152_B	single	0	solo_LTR	0.01662795	1.27907307692308	CRM	1012	3260	RLG
Bd5	5247054	5247962	+	RLG_BdisC266_Bd5_5247054	RLG_BdisC266	single	0	five_prime_LTR	0.03554165	2.73397307692308	Retand	915	11367	RLG
Bd5	5277604	5278943	+	RLC_BdisC026_Bd5_5277604	RLC_BdisC026	single	1	five_prime_LTR	0.04880371	3.75413153846154	SIRE	1345	6586	RLC
Bd5	5283092	5284386	+	RLC_BdisC026_Bd5_5283092	RLC_BdisC026	single	0	three_prime_LTR	0.04880371	3.75413153846154	SIRE	1345	6586	RLC
Bd5	5285913	5286841	-	RLG_BdisC249_Bd5_5285913	RLG_BdisC249	single	0	three_prime_LTR	0.05316198	4.08938307692308	Retand	915	11325	RLG
Bd5	5291051	5292090	+	RLG_BdisC152_B_Bd5_5291051	RLG_BdisC152_B	single	0	three_prime_LTR	0.02578354	1.98334923076923	CRM	1012	3260	RLG
Bd5	5334303	5335630	-	RLC_BdisC030_Bd5_5334303	RLC_BdisC030	single	1	solo_LTR	0.003397188	0.261322153846154	Angela	1328	5299	RLC
Bd5	5367299	5368016	+	RLG_BdisC009_Bd5_5367299	RLG_BdisC009	single	0	solo_LTR	0.0484354	3.7258	Retand	821	11895	RLG
Bd5	5372592	5373581	+	RLG_BdisC011_Bd5_5372592	RLG_BdisC011	single	0	five_prime_LTR	0.03163708	2.43362153846154	Retand	972	12160	RLG
Bd5	5388536	5389887	+	RLC_BdisC024_Bd5_5388536	RLC_BdisC024	single	1	solo_LTR	0.01524558	1.17273692307692	Angela	1355	5207	RLC
Bd5	5412455	5413267	+	RLG_BdisC009_Bd5_5412455	RLG_BdisC009	single	1	solo_LTR	0.0484354	3.7258	Retand	821	11895	RLG
Bd5	5427557	5440049	-	RLG_BdisC004_new_Bd5_5427557	RLG_BdisC004_new	paired	1	three_prime_LTR-five_prime_LTR	0.0006474052	0.0498004	Tekay	3109	6177	RLG
Bd5	5478258	5479204	+	RLG_BdisC011_Bd5_5478258	RLG_BdisC011	single	0	five_prime_LTR	0.03238807	2.49139	Retand	972	12160	RLG
Bd5	5494673	5507190	+	RLG_BdisC004_new_Bd5_5494673	RLG_BdisC004_new	paired	1	five_prime_LTR-solo_LTR	0.0001762595	0.013558423076923	Tekay	3109	6177	RLG
Bd5	5520488	5521364	-	RLG_BdisC180_Bd5_5520488	RLG_BdisC180	single	0	three_prime_LTR	0.02985167	2.29628230769231	Retand	907	11436	RLG
Bd5	5524111	5525464	-	RLC_BdisC024_Bd5_5524111	RLC_BdisC024	single	1	solo_LTR	0.01524558	1.17273692307692	Angela	1355	5207	RLC
Bd5	5533681	5534569	-	RLG_BdisC180_Bd5_5533681	RLG_BdisC180	single	0	solo_LTR	0.02985167	2.29628230769231	Retand	907	11436	RLG
Bd5	5562720	5563564	+	RLG_BdisC014_Bd5_5562720	RLG_BdisC014	single	0	three_prime_LTR	0.04257033	3.27464076923077	Retand	838	11211	RLG
Bd5	5591954	5592913	-	RLG_BdisC011_Bd5_5591954	RLG_BdisC011	single	0	three_prime_LTR	0.03163708	2.43362153846154	Retand	972	12160	RLG
Bd5	5594624	5595952	+	RLC_BdisC030_Bd5_5594624	RLC_BdisC030	single	1	solo_LTR	0.008119592	0.624584	Angela	1328	5299	RLC
Bd5	5621418	5633932	-	RLG_BdisC004_new_Bd5_5621418	RLG_BdisC004_new	paired	1	three_prime_LTR-five_prime_LTR	NA	NA	Tekay	3109	6177	RLG
Bd5	5636770	5637861	-	RLC_BdisC026_Bd5_5636770	RLC_BdisC026	single	1	solo_LTR	0.07082526	5.44809692307692	SIRE	1345	6586	RLC
Bd5	5646607	5647472	+	RLG_BdisC011_Bd5_5646607	RLG_BdisC011	single	0	five_prime_LTR	0.03570463	2.74651	Retand	972	12160	RLG
Bd5	5653124	5653904	-	RLG_BdisC180_Bd5_5653124	RLG_BdisC180	single	0	solo_LTR	0.04138701	3.18361615384615	Retand	907	11436	RLG
Bd5	5663556	5664425	+	RLG_BdisC180_Bd5_5663556	RLG_BdisC180	single	0	solo_LTR	0.0490868	3.77590769230769	Retand	907	11436	RLG
Bd5	5670516	5679808	-	RLC_BdisC026_Bd5_5670516	RLC_BdisC026	paired	1	three_prime_LTR-five_prime_LTR	0.03063744	2.35672615384615	SIRE	1345	6586	RLC
Bd5	5716356	5717179	+	RLG_BdisC000_Bd5_5716356	RLG_BdisC000	single	0	five_prime_LTR	0.03524202	2.71092461538462	Retand	808	11884	RLG
Bd5	5724620	5725358	+	RLG_BdisC180_Bd5_5724620	RLG_BdisC180	single	1	solo_LTR	0.06831381	5.25490846153846	Retand	907	11436	RLG
Bd5	5771432	5772599	-	RLC_BdisC026_Bd5_5771432	RLC_BdisC026	single	0	solo_LTR	0.07562173	5.81705615384615	SIRE	1345	6586	RLC
Bd5	5811753	5812688	+	RLG_BdisC077_Bd5_5811753	RLG_BdisC077	single	0	solo_LTR	0.03832977	2.94844384615385	CRM	939	5913	RLG
Bd5	5832965	5833342	+	RLC_BdisC294_Bd5_5832965	RLC_BdisC294	single	0	solo_LTR	0.09743359	7.49489153846154	Ikeros	420	5379	RLC
Bd5	5840738	5845847	+	RLC_BdisC197_Bd5_5840738	RLC_BdisC197	paired	1	five_prime_LTR-three_prime_LTR	0.02650237	2.03864384615385	Ivana	375	4489	RLC
Bd5	5884492	5885817	-	RLC_BdisC030_Bd5_5884492	RLC_BdisC030	single	0	solo_LTR	0.01147257	0.882505384615384	Angela	1328	5299	RLC
Bd5	5900188	5900996	+	RLG_BdisC061_Bd5_5900188	RLG_BdisC000	single	0	five_prime_LTR	0.04469815	3.43831923076923	Retand	809	12072	RLG
Bd5	5903764	5904805	-	RLG_BdisC152_B_Bd5_5903764	RLG_BdisC152_B	single	1	solo_LTR	0.0165388	1.27221538461538	CRM	1012	3260	RLG
Bd5	5905550	5906382	-	RLG_BdisC014_Bd5_5905550	RLG_BdisC014	single	0	three_prime_LTR	0.04567356	3.51335076923077	Retand	838	11211	RLG
Bd5	5966708	5967635	-	RLG_BdisC011_Bd5_5966708	RLG_BdisC011	single	0	three_prime_LTR	0.0277186	2.1322	Retand	972	12160	RLG
Bd5	6015031	6016346	+	RLC_BdisC209_Bd5_6015031	RLC_BdisC030	single	0	solo_LTR	0.01320728	1.01594461538462	Angela	1318	5304	RLC
Bd5	6084143	6085027	+	RLG_BdisC180_Bd5_6084143	RLG_BdisC180	single	0	solo_LTR	0.03784138	2.91087538461538	Retand	907	11436	RLG
Bd5	6133339	6134683	+	RLC_BdisC026_Bd5_6133339	RLC_BdisC026	single	1	solo_LTR	0.04003919	3.07993769230769	SIRE	1345	6586	RLC
Bd5	6180510	6181427	-	RLG_BdisC265_Bd5_6180510	RLG_BdisC265	single	0	five_prime_LTR	0.02511225	1.93171153846154	CRM	916	5934	RLG
Bd5	6189381	6190709	-	RLC_BdisC030_Bd5_6189381	RLC_BdisC030	single	1	three_prime_LTR	0.003397188	0.261322153846154	Angela	1328	5299	RLC
Bd5	6198543	6199871	-	RLC_BdisC030_Bd5_6198543	RLC_BdisC030	single	1	solo_LTR	0.003397188	0.261322153846154	Angela	1328	5299	RLC
Bd5	6216277	6217229	-	RLG_BdisC039_Bd5_6216277	RLG_BdisC039	single	0	solo_LTR	0.007195367	0.553489769230769	CRM	955	6364	RLG
Bd5	6227700	6228654	-	RLG_BdisC039_Bd5_6227700	RLG_BdisC039	single	0	five_prime_LTR	0.007195367	0.553489769230769	CRM	955	6364	RLG
Bd5	6232298	6233118	+	RLG_BdisC061_Bd5_6232298	RLG_BdisC000	single	1	three_prime_LTR	0.0618597	4.75843846153846	Retand	809	12072	RLG
Bd5	6359034	6359895	+	RLG_BdisC011_Bd5_6359034	RLG_BdisC011	single	0	five_prime_LTR	0.0309326	2.37943076923077	Retand	972	12160	RLG
Bd5	6366614	6367943	-	RLC_BdisC030_Bd5_6366614	RLC_BdisC030	single	1	solo_LTR	0.001851004	0.142384923076923	Angela	1328	5299	RLC
Bd5	6373153	6373979	+	RLG_BdisC011_Bd5_6373153	RLG_BdisC011	single	0	three_prime_LTR	0.0309326	2.37943076923077	Retand	972	12160	RLG
Bd5	6381378	6382216	-	RLG_BdisC014_Bd5_6381378	RLG_BdisC014	single	0	three_prime_LTR	0.04126577	3.17429	Retand	838	11211	RLG
Bd5	6409800	6410532	-	RLG_BdisC180_Bd5_6409800	RLG_BdisC180	single	0	three_prime_LTR	0.05289358	4.06873692307692	Retand	907	11436	RLG
Bd5	6439553	6442687	+	RLG_BdisC004_new_Bd5_6439553	RLG_BdisC004_new	single	0	solo_LTR	0.0450133	3.46256153846154	Tekay	3109	6177	RLG
Bd5	6452820	6453623	-	RLG_BdisC061_Bd5_6452820	RLG_BdisC000	single	0	five_prime_LTR	0.06140354	4.72334923076923	Retand	809	12072	RLG
Bd5	6466089	6478502	-	RLG_BdisC180_Bd5_6466089	RLG_BdisC180	paired	0	solo_LTR-five_prime_LTR	0.03141824	2.41678769230769	Retand	907	11436	RLG
Bd5	6521110	6521581	+	RLG_BdisC072_Bd5_6521110	RLG_BdisC072	single	1	five_prime_LTR	0.03453898	2.65684461538462	Retand	478	13290	RLG
Bd5	6537911	6538380	+	RLG_BdisC072_Bd5_6537911	RLG_BdisC072	single	0	three_prime_LTR	0.03453898	2.65684461538462	Retand	478	13290	RLG
Bd5	6566172	6574490	-	RLG_BdisC102_Bd5_6566172	RLG_BdisC039	paired	0	three_prime_LTR-five_prime_LTR	0.003260519	0.250809153846154	CRM	956	6420	RLG
Bd5	6584242	6597572	-	RLG_BdisC266_Bd5_6584242	RLG_BdisC266	paired	1	solo_LTR-five_prime_LTR	0.03946296	3.03561230769231	Retand	915	11367	RLG
Bd5	6649442	6650448	+	RLG_BdisC152_B_Bd5_6649442	RLG_BdisC152_B	single	1	solo_LTR	0.06082898	4.67915230769231	CRM	1012	3260	RLG
Bd5	6716173	6717517	-	RLC_BdisC024_Bd5_6716173	RLC_BdisC024	single	1	solo_LTR	0.0254387	1.95682307692308	Angela	1355	5207	RLC
Bd5	6738951	6740304	+	RLC_BdisC024_Bd5_6738951	RLC_BdisC024	single	1	solo_LTR	0.003128976	0.240690461538462	Angela	1355	5207	RLC
Bd5	6759170	6759987	-	RLG_BdisC009_Bd5_6759170	RLG_BdisC009	single	0	three_prime_LTR	0.02373846	1.82603538461538	Retand	821	11895	RLG
Bd5	6772283	6773182	-	RLG_BdisC039_Bd5_6772283	RLG_BdisC039	single	0	five_prime_LTR	0.03326119	2.55855307692308	CRM	955	6364	RLG
Bd5	6773187	6774540	-	RLC_BdisC024_Bd5_6773187	RLC_BdisC024	single	1	solo_LTR	0.003128976	0.240690461538462	Angela	1355	5207	RLC
Bd5	6775669	6776485	-	RLG_BdisC009_Bd5_6775669	RLG_BdisC009	single	0	five_prime_LTR	0.02373846	1.82603538461538	Retand	821	11895	RLG
Bd5	6826766	6828116	-	RLC_BdisC026_Bd5_6826766	RLC_BdisC026	single	1	solo_LTR	0.05434437	4.18033615384615	SIRE	1345	6586	RLC
Bd5	6828874	6829880	+	RLG_BdisC152_B_Bd5_6828874	RLG_BdisC152_B	single	0	solo_LTR	0.01079	0.83	CRM	1012	3260	RLG
Bd5	6834885	6835732	-	RLG_BdisC012_Bd5_6834885	RLG_BdisC266	single	1	solo_LTR	0.04527859	3.48296846153846	Retand	851	11533	RLG
Bd5	6841752	6842759	-	RLG_BdisC152_B_Bd5_6841752	RLG_BdisC152_B	single	1	solo_LTR	0.01174077	0.903136153846154	CRM	1012	3260	RLG
Bd5	6858843	6859957	-	RLC_BdisC026_Bd5_6858843	RLC_BdisC026	single	0	solo_LTR	0.01872039	1.44003	SIRE	1345	6586	RLC
Bd5	6864321	6865549	-	RLC_BdisC026_Bd5_6864321	RLC_BdisC026	single	1	five_prime_LTR	0.01872039	1.44003	SIRE	1345	6586	RLC
Bd5	6926746	6927550	-	RLG_BdisC061_Bd5_6926746	RLG_BdisC000	single	0	solo_LTR	0.05063867	3.89528230769231	Retand	809	12072	RLG
Bd5	6933607	6934527	-	RLG_BdisC249_Bd5_6933607	RLG_BdisC249	single	1	three_prime_LTR	0.03019599	2.32276846153846	Retand	915	11325	RLG
Bd5	6936102	6941346	+	RLG_BdisC152_B_Bd5_6936102	RLG_BdisC152_B	paired	0	five_prime_LTR-three_prime_LTR	0.00807313	0.62101	CRM	1012	3260	RLG
Bd5	6956679	6957511	-	RLG_BdisC249_Bd5_6956679	RLG_BdisC249	single	0	solo_LTR	0.03019599	2.32276846153846	Retand	915	11325	RLG
Bd5	6961627	6962476	+	RLG_BdisC012_Bd5_6961627	RLG_BdisC266	single	0	five_prime_LTR	0.05367269	4.12866846153846	Retand	851	11533	RLG
Bd5	6966951	6968664	+	RLC_BdisC022_Bd5_6966951	RLC_BdisC022	single	0	five_prime_LTR	0.0008213246	0.063178815384615	Angela	1712	5252	RLC
Bd5	6976185	6977898	+	RLC_BdisC022_Bd5_6976185	RLC_BdisC022	single	0	three_prime_LTR	0.0008213246	0.063178815384615	Angela	1712	5252	RLC
Bd5	6979945	6981272	-	RLC_BdisC030_Bd5_6979945	RLC_BdisC030	single	1	solo_LTR	0.003413136	0.262548923076923	Angela	1328	5299	RLC
Bd5	7004922	7005776	+	RLG_BdisC180_Bd5_7004922	RLG_BdisC180	single	0	five_prime_LTR	0.04049044	3.11464923076923	Retand	907	11436	RLG
Bd5	7034731	7035491	+	RLG_BdisC180_Bd5_7034731	RLG_BdisC180	single	0	solo_LTR	0.04829288	3.71483692307692	Retand	907	11436	RLG
Bd5	7054952	7055904	-	RLG_BdisC039_Bd5_7054952	RLG_BdisC039	single	0	five_prime_LTR	0.01308547	1.00657461538462	CRM	955	6364	RLG
Bd5	7057686	7058560	+	RLG_BdisC180_Bd5_7057686	RLG_BdisC180	single	0	solo_LTR	0.04049044	3.11464923076923	Retand	907	11436	RLG
Bd5	7072206	7073187	+	RLG_BdisC011_Bd5_7072206	RLG_BdisC011	single	0	three_prime_LTR	0.02357259	1.81327615384615	Retand	972	12160	RLG
Bd5	7088715	7090045	-	RLC_BdisC030_Bd5_7088715	RLC_BdisC030	single	1	solo_LTR	0.003397188	0.261322153846154	Angela	1328	5299	RLC
Bd5	7106040	7107034	+	RLG_BdisC011_Bd5_7106040	RLG_BdisC011	single	0	three_prime_LTR	0.03106897	2.38992076923077	Retand	972	12160	RLG
Bd5	7124680	7125472	+	RLG_BdisC011_Bd5_7124680	RLG_BdisC011	single	1	solo_LTR	0.02894792	2.22676307692308	Retand	972	12160	RLG
Bd5	7128749	7129677	+	RLG_BdisC011_Bd5_7128749	RLG_BdisC011	single	0	three_prime_LTR	0.02894792	2.22676307692308	Retand	972	12160	RLG
Bd5	7131634	7132976	-	RLC_BdisC026_Bd5_7131634	RLC_BdisC026	single	1	solo_LTR	0.01423698	1.09515230769231	SIRE	1345	6586	RLC
Bd5	7196358	7201519	+	RLG_BdisC152_B_Bd5_7196358	RLG_BdisC152_B	paired	0	five_prime_LTR-three_prime_LTR	0.007651956	0.588612	CRM	1012	3260	RLG
Bd5	7224519	7225456	-	RLG_BdisC249_Bd5_7224519	RLG_BdisC249	single	0	five_prime_LTR	0.04019468	3.09189846153846	Retand	915	11325	RLG
Bd5	7238014	7238862	+	RLG_BdisC014_Bd5_7238014	RLG_BdisC014	single	1	solo_LTR	0.04220477	3.24652076923077	Retand	838	11211	RLG
Bd5	7253887	7254822	+	RLG_BdisC077_Bd5_7253887	RLG_BdisC077	single	0	five_prime_LTR	0.05100855	3.92373461538461	CRM	939	5913	RLG
Bd5	7258371	7259154	-	RLG_BdisC000_Bd5_7258371	RLG_BdisC000	single	0	three_prime_LTR	0.03906249	3.00480692307692	Retand	808	11884	RLG
Bd5	7287576	7288580	+	RLG_BdisC152_B_Bd5_7287576	RLG_BdisC152_B	single	0	three_prime_LTR	0.01308508	1.00654461538462	CRM	1012	3260	RLG
Bd5	7295065	7296068	-	RLG_BdisC152_B_Bd5_7295065	RLG_BdisC152_B	single	0	three_prime_LTR	0.01608493	1.23730230769231	CRM	1012	3260	RLG
Bd5	7308772	7309531	+	RLG_BdisC180_Bd5_7308772	RLG_BdisC180	single	0	solo_LTR	0.03183972	2.44920923076923	Retand	907	11436	RLG
Bd5	7323322	7324205	+	RLG_BdisC180_Bd5_7323322	RLG_BdisC180	single	0	solo_LTR	0.03183972	2.44920923076923	Retand	907	11436	RLG
Bd5	7333268	7334049	+	RLG_BdisC249_Bd5_7333268	RLG_BdisC249	single	0	solo_LTR	0.03720854	2.86219538461538	Retand	915	11325	RLG
Bd5	7357022	7357937	-	RLG_BdisC265_Bd5_7357022	RLG_BdisC265	single	0	three_prime_LTR	0.02511225	1.93171153846154	CRM	916	5934	RLG
Bd5	7371554	7372470	-	RLG_BdisC265_Bd5_7371554	RLG_BdisC265	single	0	five_prime_LTR	0.02511225	1.93171153846154	CRM	916	5934	RLG
Bd5	7376697	7377746	+	RLG_BdisC152_B_Bd5_7376697	RLG_BdisC152_B	single	0	solo_LTR	0.01668431	1.28340846153846	CRM	1012	3260	RLG
Bd5	7432721	7433713	-	RLG_BdisC152_B_Bd5_7432721	RLG_BdisC152_B	single	0	solo_LTR	0.01627552	1.25196307692308	CRM	1012	3260	RLG
Bd5	7445490	7446478	+	RLG_BdisC011_Bd5_7445490	RLG_BdisC011	single	0	three_prime_LTR	0.02507012	1.92847076923077	Retand	972	12160	RLG
Bd5	7451078	7452031	+	RLG_BdisC011_Bd5_7451078	RLG_BdisC011	single	0	solo_LTR	0.03106897	2.38992076923077	Retand	972	12160	RLG
Bd5	7506373	7507726	-	RLC_BdisC024_Bd5_7506373	RLC_BdisC024	single	1	solo_LTR	0.003128976	0.240690461538462	Angela	1355	5207	RLC
Bd5	7523914	7524909	+	RLG_BdisC011_Bd5_7523914	RLG_BdisC011	single	0	solo_LTR	0.03106897	2.38992076923077	Retand	972	12160	RLG
Bd5	7526904	7527855	-	RLG_BdisC039_Bd5_7526904	RLG_BdisC039	single	1	solo_LTR	0.01504929	1.15763769230769	CRM	955	6364	RLG
Bd5	7551026	7551940	+	RLG_BdisC265_Bd5_7551026	RLG_BdisC265	single	0	five_prime_LTR	0.01117106	0.859312307692308	CRM	916	5934	RLG
Bd5	7553281	7554289	+	RLG_BdisC152_B_Bd5_7553281	RLG_BdisC152_B	single	1	solo_LTR	0.03487047	2.68234384615385	CRM	1012	3260	RLG
Bd5	7558228	7559142	+	RLG_BdisC265_Bd5_7558228	RLG_BdisC265	single	0	three_prime_LTR	0.01117106	0.859312307692308	CRM	916	5934	RLG
Bd5	7586272	7587279	-	RLG_BdisC152_B_Bd5_7586272	RLG_BdisC152_B	single	0	three_prime_LTR	0.02003138	1.54087538461538	CRM	1012	3260	RLG
Bd5	7597704	7598592	-	RLG_BdisC180_Bd5_7597704	RLG_BdisC180	single	0	five_prime_LTR	0.04941237	3.80095153846154	Retand	907	11436	RLG
Bd5	7598645	7599645	-	RLG_BdisC152_B_Bd5_7598645	RLG_BdisC152_B	single	1	three_prime_LTR	0.01485613	1.14277923076923	CRM	1012	3260	RLG
Bd5	7613139	7614126	-	RLG_BdisC011_Bd5_7613139	RLG_BdisC011	single	0	five_prime_LTR	0.02329174	1.79167230769231	Retand	972	12160	RLG
Bd5	7639349	7640299	+	RLG_BdisC039_Bd5_7639349	RLG_BdisC039	single	1	three_prime_LTR	0.001875744	0.144288	CRM	955	6364	RLG
Bd5	7643290	7644098	-	RLG_BdisC077_Bd5_7643290	RLG_BdisC077	single	0	five_prime_LTR	0.05100855	3.92373461538461	CRM	939	5913	RLG
Bd5	7644259	7645067	-	RLG_BdisC011_Bd5_7644259	RLG_BdisC011	single	0	solo_LTR	0.08345204	6.41938769230769	Retand	972	12160	RLG
Bd5	7668478	7669366	+	RLG_BdisC180_Bd5_7668478	RLG_BdisC180	single	0	five_prime_LTR	0.0309992	2.38455384615385	Retand	907	11436	RLG
Bd5	7669823	7670773	-	RLG_BdisC039_Bd5_7669823	RLG_BdisC039	single	1	three_prime_LTR	0.001875744	0.144288	CRM	955	6364	RLG
Bd5	7676428	7677452	+	RLG_BdisC152_B_Bd5_7676428	RLG_BdisC152_B	single	0	solo_LTR	0.04343238	3.34095230769231	CRM	1012	3260	RLG
Bd5	7679175	7680107	+	RLG_BdisC077_Bd5_7679175	RLG_BdisC077	single	1	solo_LTR	0.01885624	1.45048	CRM	939	5913	RLG
Bd5	7683877	7685226	+	RLC_BdisC026_Bd5_7683877	RLC_BdisC026	single	0	five_prime_LTR	0.05620696	4.32361230769231	SIRE	1345	6586	RLC
Bd5	7691921	7697101	-	RLG_BdisC152_B_Bd5_7691921	RLG_BdisC152_B	paired	0	three_prime_LTR-five_prime_LTR	0.0003111663	0.023935869230769	CRM	1012	3260	RLG
Bd5	7700582	7701592	-	RLG_BdisC152_B_Bd5_7700582	RLG_BdisC152_B	single	0	solo_LTR	0.001942796	0.149445846153846	CRM	1012	3260	RLG
Bd5	7701722	7709545	+	RLG_BdisC039_Bd5_7701722	RLG_BdisC039	paired	0	five_prime_LTR-three_prime_LTR	0.01443176	1.11013538461538	CRM	955	6364	RLG
Bd5	7746668	7751871	-	RLG_BdisC152_B_Bd5_7746668	RLG_BdisC152_B	paired	1	three_prime_LTR-five_prime_LTR	0.002403347	0.184872846153846	CRM	1012	3260	RLG
Bd5	7762016	7763013	+	RLG_BdisC152_B_Bd5_7762016	RLG_BdisC152_B	single	1	solo_LTR	0.009529624	0.733048	CRM	1012	3260	RLG
Bd5	7763354	7764394	-	RLG_BdisC152_B_Bd5_7763354	RLG_BdisC152_B	single	0	solo_LTR	0.01730999	1.33153769230769	CRM	1012	3260	RLG
Bd5	7774620	7775660	+	RLG_BdisC152_B_Bd5_7774620	RLG_BdisC152_B	single	1	solo_LTR	0.007756572	0.596659384615385	CRM	1012	3260	RLG
Bd5	7783031	7783991	-	RLG_BdisC102_Bd5_7783031	RLG_BdisC039	single	1	solo_LTR	0.01000041	0.769262307692308	CRM	956	6420	RLG
Bd5	7785012	7785963	-	RLG_BdisC039_Bd5_7785012	RLG_BdisC039	single	1	solo_LTR	0.004918188	0.378322153846154	CRM	955	6364	RLG
Bd5	7797162	7802390	+	RLG_BdisC152_B_Bd5_7797162	RLG_BdisC152_B	paired	0	five_prime_LTR-solo_LTR	0.0003763355	0.028948884615385	CRM	1012	3260	RLG
Bd5	7815240	7816152	+	RLG_BdisC039_Bd5_7815240	RLG_BdisC039	single	0	solo_LTR	0.01612002	1.24000153846154	CRM	955	6364	RLG
Bd5	7817388	7818396	-	RLG_BdisC152_B_Bd5_7817388	RLG_BdisC152_B	single	1	solo_LTR	0.01174077	0.903136153846154	CRM	1012	3260	RLG
Bd5	7820870	7821881	-	RLG_BdisC152_B_Bd5_7820870	RLG_BdisC152_B	single	0	solo_LTR	0.01969591	1.51507	CRM	1012	3260	RLG
Bd5	7849727	7850737	-	RLG_BdisC152_B_Bd5_7849727	RLG_BdisC152_B	single	0	three_prime_LTR	0.008650227	0.665402076923077	CRM	1012	3260	RLG
Bd5	7862345	7863338	+	RLG_BdisC152_B_Bd5_7862345	RLG_BdisC152_B	single	0	solo_LTR	0.002157393	0.165953307692308	CRM	1012	3260	RLG
Bd5	7864538	7869689	+	RLG_BdisC152_B_Bd5_7864538	RLG_BdisC152_B	paired	1	five_prime_LTR-three_prime_LTR	NA	NA	CRM	1012	3260	RLG
Bd5	7880799	7881753	-	RLG_BdisC039_Bd5_7880799	RLG_BdisC039	single	0	five_prime_LTR	0.01630397	1.25415153846154	CRM	955	6364	RLG
Bd5	7883871	7884812	+	RLG_BdisC039_Bd5_7883871	RLG_BdisC039	single	0	three_prime_LTR	0.01308547	1.00657461538462	CRM	955	6364	RLG
Bd5	7888491	7893552	-	RLG_BdisC152_B_Bd5_7888491	RLG_BdisC152_B	paired	1	three_prime_LTR-five_prime_LTR	0.01064466	0.81882	CRM	1012	3260	RLG
Bd5	7897947	7898973	+	RLG_BdisC152_B_Bd5_7897947	RLG_BdisC152_B	single	1	solo_LTR	0.01532499	1.17884538461538	CRM	1012	3260	RLG
Bd5	7909945	7910986	-	RLG_BdisC152_B_Bd5_7909945	RLG_BdisC152_B	single	1	solo_LTR	0.01312086	1.00929692307692	CRM	1012	3260	RLG
Bd5	7935670	7936678	-	RLG_BdisC152_B_Bd5_7935670	RLG_BdisC152_B	single	0	five_prime_LTR	0.008135871	0.625836230769231	CRM	1012	3260	RLG
Bd5	7955653	7956637	-	RLG_BdisC011_Bd5_7955653	RLG_BdisC011	single	0	five_prime_LTR	0.04276099	3.28930692307692	Retand	972	12160	RLG
Bd5	7957345	7962377	-	RLG_BdisC152_B_Bd5_7957345	RLG_BdisC152_B	paired	1	solo_LTR-three_prime_LTR	NA	NA	CRM	1012	3260	RLG
Bd5	7965534	7966543	-	RLG_BdisC152_B_Bd5_7965534	RLG_BdisC152_B	single	0	solo_LTR	0.007016208	0.539708307692308	CRM	1012	3260	RLG
